CustomerID,Monetary,Frequency,Recency,Cluster
28060,39.980000000000004,1,174 days,0
28061,6006.32,2,89 days,0
28062,5962.34,2,63 days,0
28063,6026.3099999999995,2,89 days,0
28064,5962.34,2,84 days,0
28065,5997.33,2,75 days,0
28066,5997.33,2,66 days,0
28067,5997.33,2,72 days,0
28068,6021.82,2,64 days,0
28069,553.97,1,63 days,0
28070,5997.33,2,51 days,0
28071,5971.33,2,50 days,0
28072,548.98,1,92 days,0
28073,7.28,1,250 days,0
28074,12.940000000000001,1,104 days,0
28075,88.42,1,67 days,0
28076,5997.33,2,36 days,0
28077,21.49,1,239 days,0
28078,6011.31,2,44 days,0
28079,39.980000000000004,1,60 days,0
28080,39.980000000000004,1,335 days,0
28081,25.479999999999997,1,46 days,0
28082,60.47,1,333 days,0
28083,5962.34,2,35 days,0
28084,60.470000000000006,1,145 days,0
28085,4.99,1,241 days,0
28086,166.28,1,296 days,0
28087,7.28,1,245 days,0
28088,3578.27,1,1060 days,2
28089,15.23,1,139 days,0
28090,39.980000000000004,1,303 days,0
28091,1249.84,1,65 days,0
28092,3578.27,1,902 days,2
28093,2.29,1,131 days,0
28094,2.29,1,342 days,0
28095,2.29,1,216 days,0
28096,3578.27,1,1051 days,2
28097,3578.27,1,1057 days,2
28098,1249.84,1,79 days,0
28099,6021.82,2,34 days,0
28100,49.97,1,170 days,0
28101,78.97999999999999,1,353 days,0
28102,1299.83,1,33 days,0
28103,1214.85,1,48 days,0
28104,7.28,1,61 days,0
28105,7.28,1,141 days,0
28106,12.940000000000001,1,289 days,0
28107,810.32,1,349 days,0
28108,751.34,1,328 days,0
28109,778.62,1,323 days,0
28110,845.3100000000001,1,323 days,0
28111,865.3100000000001,1,308 days,0
28112,3578.27,1,1059 days,2
28113,901.35,1,286 days,0
28114,570.47,1,338 days,0
28115,562.96,1,326 days,0
28116,617.47,1,281 days,0
28117,565.47,1,296 days,0
28118,588.96,1,38 days,0
28119,574.98,1,50 days,0
28120,539.99,1,54 days,0
28121,119.97999999999999,1,84 days,0
28122,39.980000000000004,1,249 days,0
28123,4.99,1,123 days,0
28124,21.26,1,62 days,0
28125,4.99,1,47 days,0
28126,13.98,1,295 days,0
28127,4.99,1,297 days,0
28128,12.940000000000001,1,59 days,0
28129,3578.27,1,900 days,2
28130,3578.27,1,899 days,2
28131,6011.31,2,51 days,0
28132,548.98,1,55 days,0
28133,574.98,1,60 days,0
28134,574.98,1,52 days,0
28135,548.98,1,58 days,0
28136,2384.07,1,392 days,0
28137,7.28,1,108 days,0
28138,7.28,1,4 days,0
28139,127.28,1,150 days,0
28140,39.980000000000004,1,32 days,0
28141,94.47999999999999,1,341 days,0
28142,3578.27,1,1040 days,2
28143,13.98,1,317 days,0
28144,15.23,1,196 days,0
28145,3578.27,1,1064 days,2
28146,60.470000000000006,1,206 days,0
28147,3578.27,1,1036 days,2
28148,3578.27,1,1047 days,2
28149,3578.27,1,1050 days,2
28150,3578.27,1,1051 days,2
28151,4.99,1,215 days,0
28152,6025.32,2,40 days,0
28153,570.47,1,87 days,0
28154,5971.33,2,53 days,0
28155,5962.34,2,56 days,0
28156,5997.33,2,53 days,0
28157,7.28,1,141 days,0
28158,5997.33,2,36 days,0
28159,5978.610000000001,2,36 days,0
28160,574.98,1,64 days,0
28161,3578.27,1,902 days,2
28162,3578.27,1,1049 days,2
28163,3578.27,1,1043 days,2
28164,3578.27,1,1052 days,2
28165,3578.27,1,901 days,2
28166,3578.27,1,1046 days,2
28167,3578.27,1,1041 days,2
28168,3578.27,1,1062 days,2
28169,3578.27,1,899 days,2
28170,3578.27,1,1048 days,2
28171,3578.27,1,1039 days,2
28172,3578.27,1,1063 days,2
28173,3578.27,1,887 days,2
28174,39.980000000000004,1,14 days,0
28175,7.28,1,339 days,0
28176,3578.27,1,900 days,2
28177,3578.27,1,891 days,2
28178,3578.27,1,907 days,2
28179,3578.27,1,1059 days,2
28180,3578.27,1,1047 days,2
28181,3578.27,1,1062 days,2
28182,3578.27,1,1061 days,2
28183,3578.27,1,1059 days,2
28184,3578.27,1,1044 days,2
28185,3578.27,1,1060 days,2
28186,3578.27,1,1061 days,2
28187,39.980000000000004,1,200 days,0
28188,29.479999999999997,1,56 days,0
28189,567.76,1,39 days,0
28190,5997.33,2,56 days,0
28191,5997.33,2,58 days,0
28192,30.479999999999997,1,100 days,0
28193,6016.33,2,39 days,0
28194,6114.81,2,40 days,0
28195,574.98,1,55 days,0
28196,5985.31,2,42 days,0
28197,3578.27,1,902 days,2
28198,3578.27,1,901 days,2
28199,3578.27,1,1033 days,2
28200,3578.27,1,1029 days,2
28201,2419.06,1,375 days,0
28202,2419.06,1,395 days,0
28203,2384.07,1,389 days,0
28204,2419.06,1,394 days,0
28205,603.49,1,278 days,0
28206,2398.0499999999997,1,370 days,0
28207,2461.55,1,389 days,0
28208,2398.0499999999997,1,340 days,0
28209,574.98,1,287 days,0
28210,564.48,1,289 days,0
28211,539.99,1,293 days,0
28212,619.46,1,285 days,0
28213,39.980000000000004,1,171 days,0
28214,59.980000000000004,1,121 days,0
28215,589.96,1,300 days,0
28216,7.28,1,333 days,0
28217,2408.29,1,338 days,0
28218,18.97,1,143 days,0
28219,39.980000000000004,1,66 days,0
28220,13.98,1,74 days,0
28221,3578.27,1,1020 days,2
28222,3578.27,1,1035 days,2
28223,3578.27,1,1019 days,2
28224,6016.33,2,46 days,0
28225,60.47,1,208 days,0
28226,60.47,1,362 days,0
28227,60.47,1,155 days,0
28228,21.49,1,147 days,0
28229,27.77,1,161 days,0
28230,25.479999999999997,1,251 days,0
28231,23.779999999999998,1,172 days,0
28232,143.78,1,209 days,0
28233,21.49,1,258 days,0
28234,5976.32,2,39 days,0
28235,30.479999999999997,1,319 days,0
28236,60.47,1,187 days,0
28237,33.43,1,365 days,0
28238,21.49,1,31 days,0
28239,7.28,1,334 days,0
28240,5998.610000000001,2,38 days,0
28241,130.46,1,329 days,0
28242,7.28,1,169 days,0
28243,6060.83,2,38 days,0
28244,6026.31,2,47 days,0
28245,7.28,1,27 days,0
28246,5976.32,2,37 days,0
28247,5962.34,2,45 days,0
28248,4.99,1,342 days,0
28249,27.96,1,107 days,0
28250,6016.33,2,57 days,0
28251,4.99,1,229 days,0
28252,4.99,1,102 days,0
28253,13.98,1,211 days,0
28254,166.28,1,222 days,0
28255,6051.31,2,46 days,0
28256,29.479999999999997,1,247 days,0
28257,5976.32,2,55 days,0
28258,7.28,1,28 days,0
28259,6118.61,2,38 days,0
28260,7.28,1,215 days,0
28261,27.92,1,93 days,0
28262,7.28,1,8 days,0
28263,39.980000000000004,1,71 days,0
28264,5997.33,2,49 days,0
28265,39.980000000000004,1,62 days,0
28266,4.99,1,302 days,0
28267,64.47,1,335 days,0
28268,5997.33,2,46 days,0
28269,13.98,1,325 days,0
28270,3578.27,1,1015 days,2
28271,3578.27,1,1028 days,2
28272,111.95000000000002,1,78 days,0
28273,5962.34,2,38 days,0
28274,4.99,1,364 days,0
28275,39.980000000000004,1,45 days,0
28276,64.47,1,139 days,0
28277,4.99,1,8 days,0
28278,39.980000000000004,1,268 days,0
28279,7.28,1,264 days,0
28280,4.99,1,156 days,0
28281,7.28,1,277 days,0
28282,4.99,1,203 days,0
28283,39.980000000000004,1,39 days,0
28284,563.77,1,41 days,0
28285,5997.33,2,42 days,0
28286,4.99,1,279 days,0
28287,103.48,1,281 days,0
28288,6039.3,2,33 days,0
28289,54.980000000000004,1,44 days,0
28290,64.47,1,262 days,0
28291,39.980000000000004,1,137 days,0
28292,61.96000000000001,1,275 days,0
28293,3578.27,1,1009 days,2
28294,3578.27,1,1009 days,2
28295,3578.27,1,1009 days,2
28296,5997.33,2,48 days,0
28297,5971.33,2,54 days,0
28298,4828.11,2,388 days,0
28299,3578.27,1,1020 days,2
28300,2.29,1,293 days,0
28301,161.29,1,356 days,0
28302,78.97999999999999,1,329 days,0
28303,74.98,1,195 days,0
28304,91.97,1,328 days,0
28305,29.479999999999997,1,113 days,0
28306,4.99,1,183 days,0
28307,561.48,1,269 days,0
28308,588.96,1,271 days,0
28309,2419.06,1,343 days,0
28310,4.99,1,83 days,0
28311,2393.06,1,366 days,0
28312,574.98,1,261 days,0
28313,647.94,1,254 days,0
28314,553.97,1,263 days,0
28315,556.9300000000001,1,234 days,0
28316,539.99,1,242 days,0
28317,539.99,1,238 days,0
28318,574.98,1,217 days,0
28319,556.9300000000001,1,222 days,0
28320,539.99,1,230 days,0
28321,599.47,1,217 days,0
28322,29.479999999999997,1,300 days,0
28323,2384.07,1,349 days,0
28324,548.98,1,220 days,0
28325,574.98,1,244 days,0
28326,2442.54,1,350 days,0
28327,2407.04,1,348 days,0
28328,4.99,1,58 days,0
28329,6.28,1,141 days,0
28330,10.24,1,313 days,0
28331,53.99,1,328 days,0
28332,94.47999999999999,1,236 days,0
28333,53.99,1,357 days,0
28334,53.99,1,144 days,0
28335,62.980000000000004,1,114 days,0
28336,138.97,1,162 days,0
28337,59.980000000000004,1,52 days,0
28338,47.970000000000006,1,238 days,0
28339,3578.27,1,1023 days,2
28340,3578.27,1,1018 days,2
28341,128.97,1,155 days,0
28342,69.99,1,207 days,0
28343,53.99,1,228 days,0
28344,53.99,1,299 days,0
28345,4.99,1,233 days,0
28346,94.47999999999999,1,11 days,0
28347,73.96000000000001,1,262 days,0
28348,68.49,1,129 days,0
28349,39.980000000000004,1,100 days,0
28350,13.98,1,164 days,0
28351,574.98,1,194 days,0
28352,562.96,1,205 days,0
28353,548.98,1,185 days,0
28354,3578.27,1,887 days,2
28355,3578.27,1,1018 days,2
28356,59.980000000000004,1,134 days,0
28357,133.49,1,42 days,0
28358,4.99,1,108 days,0
28359,78.97999999999999,1,206 days,0
28360,7.28,1,242 days,0
28361,13.98,1,110 days,0
28362,3578.27,1,1016 days,2
28363,3578.27,1,907 days,2
28364,1170.48,1,172 days,0
28365,2433.04,1,278 days,0
28366,578.46,1,109 days,0
28367,600.46,1,111 days,0
28368,791.32,1,32 days,0
28369,777.34,1,263 days,0
28370,638.95,1,114 days,0
28371,539.99,1,110 days,0
28372,607.96,1,94 days,0
28373,38.88,1,177 days,0
28374,68.97,1,327 days,0
28375,567.76,1,87 days,0
28376,1134.47,1,187 days,0
28377,2433.04,1,267 days,0
28378,38.88,1,39 days,0
28379,61.080000000000005,1,294 days,0
28380,34.89,1,89 days,0
28381,92.96000000000001,1,137 days,0
28382,786.33,1,227 days,0
28383,742.35,1,235 days,0
28384,67.59,1,175 days,0
28385,71.58000000000001,1,40 days,0
28386,600.46,1,87 days,0
28387,583.97,1,72 days,0
28388,751.34,1,225 days,0
28389,3399.99,1,1127 days,2
28390,3374.99,1,1101 days,2
28391,32.6,1,348 days,0
28392,23.779999999999998,1,359 days,0
28393,4539.46,2,181 days,0
28394,4555.469999999999,2,162 days,0
28395,4554.46,2,141 days,0
28396,1155.48,1,163 days,0
28397,2419.06,1,266 days,0
28398,71.58000000000001,1,204 days,0
28399,553.97,1,92 days,0
28400,777.34,1,235 days,0
28401,3374.99,1,1045 days,2
28402,71.58,1,351 days,0
28403,2419.06,1,247 days,0
28404,56.95,1,110 days,0
28405,1155.48,1,175 days,0
28406,100.09,1,5 days,0
28407,3374.99,1,991 days,2
28408,23.779999999999998,1,268 days,0
28409,28.99,1,358 days,0
28410,60.47,1,343 days,0
28411,134.95,1,338 days,0
28412,45.58,1,340 days,0
28413,23.779999999999998,1,132 days,0
28414,3399.99,1,984 days,2
28415,2428.05,1,257 days,0
28416,2442.03,1,244 days,0
28417,2426.0,1,239 days,0
28418,4539.46,2,129 days,0
28419,4564.46,2,136 days,0
28420,4534.46,2,108 days,0
28421,776.33,1,231 days,0
28422,34.89,1,43 days,0
28423,33.98,1,318 days,0
28424,564.48,1,77 days,0
28425,588.96,1,89 days,0
28426,60.470000000000006,1,110 days,0
28427,539.99,1,79 days,0
28428,603.49,1,70 days,0
28429,34.89,1,248 days,0
28430,42.97,1,177 days,0
28431,197.88,1,161 days,0
28432,28.99,1,92 days,0
28433,32.6,1,38 days,0
28434,751.34,1,230 days,0
28435,42.97,1,9 days,0
28436,617.47,1,90 days,0
28437,567.76,1,60 days,0
28438,574.98,1,56 days,0
28439,60.47,1,13 days,0
28440,38.88,1,159 days,0
28441,36.59,1,132 days,0
28442,69.99,1,308 days,0
28443,3374.99,1,910 days,2
28444,123.97999999999999,1,315 days,0
28445,33.98,1,80 days,0
28446,2398.0499999999997,1,214 days,0
28447,69.99,1,245 days,0
28448,21.49,1,118 days,0
28449,3374.99,1,908 days,2
28450,68.97,1,351 days,0
28451,30.479999999999997,1,85 days,0
28452,69.99,1,289 days,0
28453,36.269999999999996,1,179 days,0
28454,88.97,1,215 days,0
28455,42.97,1,262 days,0
28456,69.99,1,359 days,0
28457,69.99,1,29 days,0
28458,3374.99,1,874 days,2
28459,21.49,1,183 days,0
28460,119.97999999999999,1,320 days,0
28461,33.98,1,72 days,0
28462,69.99,1,309 days,0
28463,21.49,1,144 days,0
28464,69.99,1,47 days,0
28465,68.97,1,325 days,0
28466,119.97999999999999,1,21 days,0
28467,36.27,1,114 days,0
28468,60.47,1,262 days,0
28469,60.470000000000006,1,95 days,0
28470,3399.99,1,878 days,2
28471,3374.99,1,861 days,2
28472,750.3000000000001,1,218 days,0
28473,21.49,1,134 days,0
28474,565.47,1,54 days,0
28475,123.97999999999999,1,310 days,0
28476,119.97999999999999,1,86 days,0
28477,548.98,1,56 days,0
28478,3374.99,1,872 days,2
28479,831.33,1,283 days,0
28480,742.35,1,261 days,0
28481,778.62,1,254 days,0
28482,777.34,1,262 days,0
28483,765.32,1,252 days,0
28484,778.62,1,246 days,0
28485,751.34,1,260 days,0
28486,776.33,1,235 days,0
28487,805.33,1,216 days,0
28488,742.35,1,226 days,0
28489,786.33,1,183 days,0
28490,778.62,1,206 days,0
28491,3374.99,1,802 days,2
28492,3374.99,1,812 days,2
28493,814.8000000000001,1,183 days,0
28494,751.34,1,194 days,0
28495,119.97999999999999,1,267 days,0
28496,69.99,1,172 days,0
28497,776.33,1,206 days,0
28498,78.97999999999999,1,346 days,0
28499,778.62,1,204 days,0
28500,777.34,1,200 days,0
28501,786.33,1,157 days,0
28502,777.34,1,182 days,0
28503,578.46,1,49 days,0
28504,3374.99,1,774 days,2
28505,827.33,1,160 days,0
28506,3213.5681999999997,2,93 days,0
28507,777.34,1,162 days,0
28508,574.98,1,49 days,0
28509,777.34,1,168 days,0
28510,2071.4196,1,745 days,2
28511,562.96,1,39 days,0
28512,2049.0982,1,708 days,2
28513,811.32,1,154 days,0
28514,78.97999999999999,1,277 days,0
28515,565.47,1,41 days,0
28516,563.77,1,59 days,0
28517,578.46,1,32 days,0
28518,750.3000000000001,1,182 days,0
28519,2049.0982,1,708 days,2
28520,3226.8996,2,77 days,0
28521,1164.47,1,147 days,0
28522,1197.97,1,126 days,0
28523,2433.04,1,227 days,0
28524,2398.05,1,222 days,0
28525,574.98,1,37 days,0
28526,60.47,1,39 days,0
28527,563.77,1,39 days,0
28528,751.34,1,128 days,0
28529,2049.0982,1,703 days,2
28530,588.96,1,61 days,0
28531,751.34,1,149 days,0
28532,2071.4196,1,728 days,2
28533,4.99,1,360 days,0
28534,603.49,1,196 days,0
28535,2433.04,1,358 days,0
28536,13.98,1,340 days,0
28537,39.980000000000004,1,232 days,0
28538,36.269999999999996,1,158 days,0
28539,119.97999999999999,1,292 days,0
28540,2049.0982,1,712 days,2
28541,2049.0982,1,726 days,2
28542,78.97999999999999,1,345 days,0
28543,108.46,1,305 days,0
28544,33.98,1,101 days,0
28545,132.97,1,220 days,0
28546,119.97999999999999,1,214 days,0
28547,2049.0982,1,721 days,2
28548,751.34,1,150 days,0
28549,2418.05,1,204 days,0
28550,123.97999999999999,1,79 days,0
28551,69.99,1,272 days,0
28552,21.49,1,74 days,0
28553,3216.8996,2,91 days,0
28554,1155.48,1,122 days,0
28555,1134.47,1,122 days,0
28556,1155.48,1,97 days,0
28557,2419.06,1,202 days,0
28558,68.97,1,60 days,0
28559,2049.0982,1,690 days,2
28560,2071.4196,1,697 days,2
28561,23.779999999999998,1,67 days,0
28562,3219.1896,2,82 days,0
28563,1197.97,1,113 days,0
28564,1174.48,1,62 days,0
28565,58.47,1,36 days,0
28566,58.47,1,5 days,0
28567,69.99,1,90 days,0
28568,1145.48,1,67 days,0
28569,3204.5782,2,78 days,0
28570,67.49,1,209 days,0
28571,29.479999999999997,1,40 days,0
28572,31.27,1,266 days,0
28573,3578.27,1,1014 days,2
28574,3578.27,1,887 days,2
28575,69.99,1,143 days,0
28576,39.980000000000004,1,92 days,0
28577,7.28,1,190 days,0
28578,39.980000000000004,1,14 days,0
28579,7.28,1,57 days,0
28580,4793.12,2,234 days,0
28581,119.97999999999999,1,58 days,0
28582,34.99,1,123 days,0
28583,3578.27,1,1016 days,2
28584,3578.27,1,1019 days,2
28585,34.99,1,163 days,0
28586,3578.27,1,1017 days,2
28587,3578.27,1,1024 days,2
28588,3578.27,1,1022 days,2
28589,69.99,1,294 days,0
28590,59.480000000000004,1,316 days,0
28591,34.99,1,186 days,0
28592,34.99,1,46 days,0
28593,34.99,1,47 days,0
28594,49.99,1,169 days,0
28595,49.99,1,295 days,0
28596,7.95,1,46 days,0
28597,7.95,1,286 days,0
28598,3578.27,1,1033 days,2
28599,7.95,1,276 days,0
28600,119.97999999999999,1,305 days,0
28601,7.95,1,301 days,0
28602,144.46999999999997,1,104 days,0
28603,7.95,1,148 days,0
28604,7.95,1,358 days,0
28605,7.95,1,160 days,0
28606,7.95,1,324 days,0
28607,7.95,1,365 days,0
28608,78.97999999999999,1,78 days,0
28609,63.970000000000006,1,105 days,0
28610,8.99,1,110 days,0
28611,8.99,1,319 days,0
28612,8.99,1,230 days,0
28613,8.99,1,65 days,0
28614,8.99,1,259 days,0
28615,8.99,1,271 days,0
28616,120.0,1,57 days,0
28617,178.98000000000002,1,43 days,0
28618,3578.27,1,981 days,2
28619,3578.27,1,991 days,2
28620,3578.27,1,902 days,2
28621,3578.27,1,989 days,2
28622,88.46,1,167 days,0
28623,27.279999999999998,1,313 days,0
28624,3578.27,1,896 days,2
28625,3578.27,1,978 days,2
28626,3578.27,1,887 days,2
28627,3578.27,1,1001 days,2
28628,3578.27,1,997 days,2
28629,3578.27,1,994 days,2
28630,3578.27,1,911 days,2
28631,144.47,1,353 days,0
28632,74.98,1,270 days,0
28633,187.98,1,277 days,0
28634,126.95,1,6 days,0
28635,3578.27,1,988 days,2
28636,78.97,1,34 days,0
28637,31.269999999999996,1,127 days,0
28638,37.97,1,297 days,0
28639,190.27,1,217 days,0
28640,69.99,1,190 days,0
28641,83.97,1,143 days,0
28642,27.279999999999998,1,230 days,0
28643,3578.27,1,986 days,2
28644,3578.27,1,993 days,2
28645,3578.27,1,1000 days,2
28646,3578.27,1,893 days,2
28647,3578.27,1,893 days,2
28648,3578.27,1,912 days,2
28649,3578.27,1,981 days,2
28650,3578.27,1,997 days,2
28651,3578.27,1,993 days,2
28652,3578.27,1,873 days,2
28653,3578.27,1,1003 days,2
28654,3578.27,1,997 days,2
28655,3578.27,1,997 days,2
28656,3578.27,1,884 days,2
28657,3578.27,1,979 days,2
28658,3578.27,1,995 days,2
28659,2443.35,1,736 days,2
28660,3578.27,1,1004 days,2
28661,3578.27,1,976 days,2
28662,4827.099999999999,2,204 days,0
28663,2443.35,1,757 days,2
28664,4793.12,2,111 days,0
28665,4852.599999999999,2,66 days,0
28666,4822.11,2,43 days,0
28667,4370.61,2,384 days,0
28668,78.97999999999999,1,312 days,0
28669,2181.5625,1,737 days,2
28670,3578.27,1,984 days,2
28671,4320.62,2,376 days,0
28672,4355.61,2,384 days,0
28673,4380.1,2,354 days,0
28674,4430.09,2,342 days,0
28675,3578.27,1,997 days,2
28676,3578.27,1,984 days,2
28677,48.970000000000006,1,17 days,0
28678,4337.56,2,352 days,0
28679,27.279999999999998,1,47 days,0
28680,31.27,1,97 days,0
28681,24.99,1,87 days,0
28682,63.97,1,318 days,0
28683,2049.0982,1,687 days,2
28684,777.34,1,149 days,0
28685,2049.0982,1,698 days,2
28686,800.3100000000001,1,133 days,0
28687,28.99,1,204 days,0
28688,901.35,1,120 days,0
28689,2049.0982,1,650 days,2
28690,2049.0982,1,641 days,2
28691,777.34,1,118 days,0
28692,539.99,1,50 days,0
28693,574.98,1,46 days,0
28694,2393.06,1,379 days,0
28695,2419.06,1,199 days,0
28696,2428.05,1,175 days,0
28697,2452.04,1,154 days,0
28698,765.32,1,115 days,0
28699,777.34,1,121 days,0
28700,1170.48,1,92 days,0
28701,1155.48,1,91 days,0
28702,1193.45,1,72 days,0
28703,2419.06,1,142 days,0
28704,2419.06,1,153 days,0
28705,777.34,1,119 days,0
28706,773.63,1,104 days,0
28707,2071.4196,1,655 days,2
28708,2071.4196,1,662 days,2
28709,2419.06,1,332 days,0
28710,33.98,1,180 days,0
28711,2071.4196,1,665 days,2
28712,2393.06,1,292 days,0
28713,3204.5782,2,47 days,0
28714,2433.04,1,338 days,0
28715,588.96,1,195 days,0
28716,29.479999999999997,1,162 days,0
28717,29.479999999999997,1,274 days,0
28718,67.97,1,156 days,0
28719,2384.07,1,359 days,0
28720,2419.06,1,361 days,0
28721,39.980000000000004,1,91 days,0
28722,119.97999999999999,1,189 days,0
28723,2419.06,1,300 days,0
28724,2049.0982,1,646 days,2
28725,78.97999999999999,1,278 days,0
28726,778.62,1,66 days,0
28727,2071.4196,1,611 days,2
28728,2049.0982,1,591 days,2
28729,2452.04,1,297 days,0
28730,23.779999999999998,1,360 days,0
28731,2452.04,1,283 days,0
28732,2419.06,1,129 days,0
28733,2407.04,1,139 days,0
28734,2419.06,1,122 days,0
28735,2420.34,1,266 days,0
28736,2071.4196,1,580 days,2
28737,69.99,1,350 days,0
28738,60.47,1,156 days,0
28739,2049.0982,1,592 days,2
28740,3191.9096,2,61 days,0
28741,1169.46,1,45 days,0
28742,2428.0499999999997,1,121 days,0
28743,78.97999999999999,1,114 days,0
28744,776.33,1,89 days,0
28745,27.77,1,65 days,0
28746,23.779999999999998,1,296 days,0
28747,2398.05,1,250 days,0
28748,23.779999999999998,1,198 days,0
28749,2049.0982,1,586 days,2
28750,3213.5681999999997,2,37 days,0
28751,3240.8796,2,39 days,0
28752,1155.48,1,47 days,0
28753,23.779999999999998,1,337 days,0
28754,68.97,1,182 days,0
28755,2407.04,1,232 days,0
28756,3218.5582,2,57 days,0
28757,2611.4096,2,371 days,0
28758,2603.0681999999997,2,389 days,0
28759,69.97,1,33 days,0
28760,28.979999999999997,1,53 days,0
28761,3578.27,1,1000 days,2
28762,27.279999999999998,1,27 days,0
28763,3578.27,1,989 days,2
28764,27.279999999999998,1,355 days,0
28765,3578.27,1,994 days,2
28766,2443.35,1,755 days,2
28767,69.99,1,248 days,0
28768,4.99,1,89 days,0
28769,4329.61,2,351 days,0
28770,4355.61,2,345 days,0
28771,69.99,1,34 days,0
28772,3578.27,1,998 days,2
28773,127.95,1,218 days,0
28774,3578.27,1,998 days,2
28775,3578.27,1,990 days,2
28776,2.29,1,198 days,0
28777,53.99,1,66 days,0
28778,3578.27,1,911 days,2
28779,23.97,1,127 days,0
28780,7.95,1,230 days,0
28781,2.29,1,177 days,0
28782,53.99,1,7 days,0
28783,34.99,1,276 days,0
28784,43.980000000000004,1,39 days,0
28785,34.99,1,222 days,0
28786,127.95,1,247 days,0
28787,13.98,1,125 days,0
28788,8.99,1,366 days,0
28789,7.95,1,1 days,0
28790,3578.27,1,1001 days,2
28791,31.27,1,337 days,0
28792,3578.27,1,999 days,2
28793,24.99,1,342 days,0
28794,3578.27,1,1001 days,2
28795,3578.27,1,989 days,2
28796,63.970000000000006,1,302 days,0
28797,3578.27,1,986 days,2
28798,2443.35,1,705 days,2
28799,3578.27,1,986 days,2
28800,24.99,1,83 days,0
28801,27.279999999999998,1,218 days,0
28802,2443.35,1,728 days,2
28803,27.279999999999998,1,277 days,0
28804,3578.27,1,970 days,2
28805,3578.27,1,949 days,2
28806,63.97,1,314 days,0
28807,3578.27,1,964 days,2
28808,24.99,1,213 days,0
28809,24.99,1,299 days,0
28810,78.98,1,342 days,0
28811,63.97,1,171 days,0
28812,24.99,1,168 days,0
28813,37.97,1,322 days,0
28814,31.27,1,64 days,0
28815,31.27,1,72 days,0
28816,27.279999999999998,1,161 days,0
28817,69.99,1,342 days,0
28818,2181.5625,1,717 days,2
28819,2181.5625,1,726 days,2
28820,3578.27,1,953 days,2
28821,3578.27,1,963 days,2
28822,3578.27,1,944 days,2
28823,3578.27,1,952 days,2
28824,3578.27,1,952 days,2
28825,3578.27,1,969 days,2
28826,3578.27,1,946 days,2
28827,3578.27,1,972 days,2
28828,4329.61,2,319 days,0
28829,3578.27,1,974 days,2
28830,3578.27,1,958 days,2
28831,3578.27,1,954 days,2
28832,2181.5625,1,725 days,2
28833,3578.27,1,964 days,2
28834,2443.35,1,712 days,2
28835,3578.27,1,955 days,2
28836,2443.35,1,714 days,2
28837,2181.5625,1,720 days,2
28838,3578.27,1,963 days,2
28839,3578.27,1,944 days,2
28840,4399.1,2,333 days,0
28841,4334.6,2,318 days,0
28842,4393.58,2,323 days,0
28843,3578.27,1,955 days,2
28844,4337.56,2,312 days,0
28845,4320.62,2,276 days,0
28846,4320.62,2,305 days,0
28847,4355.61,2,292 days,0
28848,2181.5625,1,718 days,2
28849,3578.27,1,957 days,2
28850,2443.35,1,726 days,2
28851,3578.27,1,956 days,2
28852,3578.27,1,966 days,2
28853,3578.27,1,972 days,2
28854,4355.61,2,266 days,0
28855,103.46,1,198 days,0
28856,3578.27,1,962 days,2
28857,3578.27,1,969 days,2
28858,12.940000000000001,1,236 days,0
28859,4355.61,2,245 days,0
28860,28.979999999999997,1,259 days,0
28861,28.979999999999997,1,106 days,0
28862,24.99,1,338 days,0
28863,63.970000000000006,1,24 days,0
28864,28.979999999999997,1,126 days,0
28865,31.27,1,229 days,0
28866,117.96000000000001,1,276 days,0
28867,63.97,1,216 days,0
28868,28.979999999999997,1,36 days,0
28869,4355.61,2,270 days,0
28870,4334.6,2,268 days,0
28871,4414.59,2,274 days,0
28872,59.980000000000004,1,324 days,0
28873,39.980000000000004,1,8 days,0
28874,4.99,1,252 days,0
28875,39.980000000000004,1,48 days,0
28876,2475.95,1,231 days,0
28877,12.98,1,335 days,0
28878,6.28,1,100 days,0
28879,102.96000000000001,1,200 days,0
28880,637.96,1,296 days,0
28881,39.980000000000004,1,230 days,0
28882,7.28,1,262 days,0
28883,38.980000000000004,1,108 days,0
28884,11.940000000000001,1,42 days,0
28885,4470.8895999999995,2,59 days,0
28886,48.97,1,57 days,0
28887,39.980000000000004,1,153 days,0
28888,39.980000000000004,1,42 days,0
28889,12.940000000000001,1,167 days,0
28890,109.97,1,207 days,0
28891,38.980000000000004,1,161 days,0
28892,21.49,1,168 days,0
28893,15.23,1,269 days,0
28894,59.980000000000004,1,65 days,0
28895,13.98,1,10 days,0
28896,21.49,1,316 days,0
28897,39.980000000000004,1,23 days,0
28898,69.46000000000001,1,329 days,0
28899,60.470000000000006,1,35 days,0
28900,29.479999999999997,1,245 days,0
28901,2443.35,1,192 days,0
28902,2529.93,1,185 days,0
28903,23.779999999999998,1,352 days,0
28904,2848.5782,2,318 days,0
28905,13.98,1,279 days,0
28906,4.99,1,107 days,0
28907,23.779999999999998,1,129 days,0
28908,33.43,1,362 days,0
28909,7.28,1,159 days,0
28910,48.970000000000006,1,132 days,0
28911,4.99,1,178 days,0
28912,54.980000000000004,1,119 days,0
28913,23.779999999999998,1,99 days,0
28914,27.77,1,264 days,0
28915,39.980000000000004,1,229 days,0
28916,561.92,1,276 days,0
28917,84.47,1,28 days,0
28918,23.779999999999998,1,341 days,0
