,CustomerID,Monetary,Frequency,Recency
17234,28234,5976.32,2,39
17235,28235,30.479999999999997,1,319
17236,28236,60.47,1,187
17237,28237,33.43,1,365
17238,28238,21.49,1,31
17239,28239,7.28,1,334
17240,28240,5998.610000000001,2,38
17241,28241,130.46,1,329
17242,28242,7.28,1,169
17243,28243,6060.83,2,38
17244,28244,6026.31,2,47
17245,28245,7.28,1,27
17246,28246,5976.32,2,37
17247,28247,5962.34,2,45
17248,28248,4.99,1,342
17249,28249,27.96,1,107
17250,28250,6016.33,2,57
17251,28251,4.99,1,229
17252,28252,4.99,1,102
17253,28253,13.98,1,211
17254,28254,166.28,1,222
17255,28255,6051.31,2,46
17256,28256,29.479999999999997,1,247
17257,28257,5976.32,2,55
17258,28258,7.28,1,28
17259,28259,6118.61,2,38
17260,28260,7.28,1,215
17261,28261,27.92,1,93
17262,28262,7.28,1,8
17263,28263,39.980000000000004,1,71
17264,28264,5997.33,2,49
17265,28265,39.980000000000004,1,62
17266,28266,4.99,1,302
17267,28267,64.47,1,335
17268,28268,5997.33,2,46
17269,28269,13.98,1,325
17270,28270,3578.27,1,1015
17271,28271,3578.27,1,1028
17272,28272,111.95000000000002,1,78
17273,28273,5962.34,2,38
17274,28274,4.99,1,364
17275,28275,39.980000000000004,1,45
17276,28276,64.47,1,139
17277,28277,4.99,1,8
17278,28278,39.980000000000004,1,268
17279,28279,7.28,1,264
17280,28280,4.99,1,156
17281,28281,7.28,1,277
17282,28282,4.99,1,203
17283,28283,39.980000000000004,1,39
17284,28284,563.77,1,41
17285,28285,5997.33,2,42
17286,28286,4.99,1,279
17287,28287,103.48,1,281
17288,28288,6039.3,2,33
17289,28289,54.980000000000004,1,44
17290,28290,64.47,1,262
17291,28291,39.980000000000004,1,137
17292,28292,61.96000000000001,1,275
17293,28293,3578.27,1,1009
17294,28294,3578.27,1,1009
17295,28295,3578.27,1,1009
17296,28296,5997.33,2,48
17297,28297,5971.33,2,54
17298,28298,4828.11,2,388
17299,28299,3578.27,1,1020
17300,28300,2.29,1,293
17301,28301,161.29,1,356
17302,28302,78.97999999999999,1,329
17303,28303,74.98,1,195
17304,28304,91.97,1,328
17305,28305,29.479999999999997,1,113
17306,28306,4.99,1,183
17307,28307,561.48,1,269
17308,28308,588.96,1,271
17309,28309,2419.06,1,343
17310,28310,4.99,1,83
17311,28311,2393.06,1,366
17312,28312,574.98,1,261
17313,28313,647.94,1,254
17314,28314,553.97,1,263
17315,28315,556.9300000000001,1,234
17316,28316,539.99,1,242
17317,28317,539.99,1,238
17318,28318,574.98,1,217
17319,28319,556.9300000000001,1,222
17320,28320,539.99,1,230
17321,28321,599.47,1,217
17322,28322,29.479999999999997,1,300
17323,28323,2384.07,1,349
17324,28324,548.98,1,220
17325,28325,574.98,1,244
17326,28326,2442.54,1,350
17327,28327,2407.04,1,348
17328,28328,4.99,1,58
17329,28329,6.28,1,141
17330,28330,10.24,1,313
17331,28331,53.99,1,328
17332,28332,94.47999999999999,1,236
17333,28333,53.99,1,357
17334,28334,53.99,1,144
17335,28335,62.980000000000004,1,114
17336,28336,138.97,1,162
17337,28337,59.980000000000004,1,52
17338,28338,47.970000000000006,1,238
17339,28339,3578.27,1,1023
17340,28340,3578.27,1,1018
17341,28341,128.97,1,155
17342,28342,69.99,1,207
17343,28343,53.99,1,228
17344,28344,53.99,1,299
17345,28345,4.99,1,233
17346,28346,94.47999999999999,1,11
17347,28347,73.96000000000001,1,262
17348,28348,68.49,1,129
17349,28349,39.980000000000004,1,100
17350,28350,13.98,1,164
17351,28351,574.98,1,194
17352,28352,562.96,1,205
17353,28353,548.98,1,185
17354,28354,3578.27,1,887
17355,28355,3578.27,1,1018
17356,28356,59.980000000000004,1,134
17357,28357,133.49,1,42
17358,28358,4.99,1,108
17359,28359,78.97999999999999,1,206
17360,28360,7.28,1,242
17361,28361,13.98,1,110
17362,28362,3578.27,1,1016
17363,28363,3578.27,1,907
17364,28364,1170.48,1,172
17365,28365,2433.04,1,278
17366,28366,578.46,1,109
17367,28367,600.46,1,111
17368,28368,791.32,1,32
17369,28369,777.34,1,263
17370,28370,638.95,1,114
17371,28371,539.99,1,110
17372,28372,607.96,1,94
17373,28373,38.88,1,177
17374,28374,68.97,1,327
17375,28375,567.76,1,87
17376,28376,1134.47,1,187
17377,28377,2433.04,1,267
17378,28378,38.88,1,39
17379,28379,61.080000000000005,1,294
17380,28380,34.89,1,89
17381,28381,92.96000000000001,1,137
17382,28382,786.33,1,227
17383,28383,742.35,1,235
17384,28384,67.59,1,175
17385,28385,71.58000000000001,1,40
17386,28386,600.46,1,87
17387,28387,583.97,1,72
17388,28388,751.34,1,225
17389,28389,3399.99,1,1127
17390,28390,3374.99,1,1101
17391,28391,32.6,1,348
17392,28392,23.779999999999998,1,359
17393,28393,4539.46,2,181
17394,28394,4555.469999999999,2,162
17395,28395,4554.46,2,141
17396,28396,1155.48,1,163
17397,28397,2419.06,1,266
17398,28398,71.58000000000001,1,204
17399,28399,553.97,1,92
17400,28400,777.34,1,235
17401,28401,3374.99,1,1045
17402,28402,71.58,1,351
17403,28403,2419.06,1,247
17404,28404,56.95,1,110
17405,28405,1155.48,1,175
17406,28406,100.09,1,5
17407,28407,3374.99,1,991
17408,28408,23.779999999999998,1,268
17409,28409,28.99,1,358
17410,28410,60.47,1,343
17411,28411,134.95,1,338
17412,28412,45.58,1,340
17413,28413,23.779999999999998,1,132
17414,28414,3399.99,1,984
17415,28415,2428.05,1,257
17416,28416,2442.03,1,244
17417,28417,2426.0,1,239
17418,28418,4539.46,2,129
17419,28419,4564.46,2,136
17420,28420,4534.46,2,108
17421,28421,776.33,1,231
17422,28422,34.89,1,43
17423,28423,33.98,1,318
17424,28424,564.48,1,77
17425,28425,588.96,1,89
17426,28426,60.470000000000006,1,110
17427,28427,539.99,1,79
17428,28428,603.49,1,70
17429,28429,34.89,1,248
17430,28430,42.97,1,177
17431,28431,197.88,1,161
17432,28432,28.99,1,92
17433,28433,32.6,1,38
17434,28434,751.34,1,230
17435,28435,42.97,1,9
17436,28436,617.47,1,90
17437,28437,567.76,1,60
17438,28438,574.98,1,56
17439,28439,60.47,1,13
17440,28440,38.88,1,159
17441,28441,36.59,1,132
17442,28442,69.99,1,308
17443,28443,3374.99,1,910
17444,28444,123.97999999999999,1,315
17445,28445,33.98,1,80
17446,28446,2398.0499999999997,1,214
17447,28447,69.99,1,245
17448,28448,21.49,1,118
17449,28449,3374.99,1,908
17450,28450,68.97,1,351
17451,28451,30.479999999999997,1,85
17452,28452,69.99,1,289
17453,28453,36.269999999999996,1,179
17454,28454,88.97,1,215
17455,28455,42.97,1,262
17456,28456,69.99,1,359
17457,28457,69.99,1,29
17458,28458,3374.99,1,874
17459,28459,21.49,1,183
17460,28460,119.97999999999999,1,320
17461,28461,33.98,1,72
17462,28462,69.99,1,309
17463,28463,21.49,1,144
17464,28464,69.99,1,47
17465,28465,68.97,1,325
17466,28466,119.97999999999999,1,21
17467,28467,36.27,1,114
17468,28468,60.47,1,262
17469,28469,60.470000000000006,1,95
17470,28470,3399.99,1,878
17471,28471,3374.99,1,861
17472,28472,750.3000000000001,1,218
17473,28473,21.49,1,134
17474,28474,565.47,1,54
17475,28475,123.97999999999999,1,310
17476,28476,119.97999999999999,1,86
17477,28477,548.98,1,56
17478,28478,3374.99,1,872
17479,28479,831.33,1,283
17480,28480,742.35,1,261
17481,28481,778.62,1,254
17482,28482,777.34,1,262
17483,28483,765.32,1,252
17484,28484,778.62,1,246
17485,28485,751.34,1,260
17486,28486,776.33,1,235
17487,28487,805.33,1,216
17488,28488,742.35,1,226
17489,28489,786.33,1,183
17490,28490,778.62,1,206
17491,28491,3374.99,1,802
17492,28492,3374.99,1,812
17493,28493,814.8000000000001,1,183
17494,28494,751.34,1,194
17495,28495,119.97999999999999,1,267
17496,28496,69.99,1,172
17497,28497,776.33,1,206
17498,28498,78.97999999999999,1,346
17499,28499,778.62,1,204
17500,28500,777.34,1,200
17501,28501,786.33,1,157
17502,28502,777.34,1,182
17503,28503,578.46,1,49
17504,28504,3374.99,1,774
17505,28505,827.33,1,160
17506,28506,3213.5681999999997,2,93
17507,28507,777.34,1,162
17508,28508,574.98,1,49
17509,28509,777.34,1,168
17510,28510,2071.4196,1,745
17511,28511,562.96,1,39
17512,28512,2049.0982,1,708
17513,28513,811.32,1,154
17514,28514,78.97999999999999,1,277
17515,28515,565.47,1,41
17516,28516,563.77,1,59
17517,28517,578.46,1,32
17518,28518,750.3000000000001,1,182
17519,28519,2049.0982,1,708
17520,28520,3226.8996,2,77
17521,28521,1164.47,1,147
17522,28522,1197.97,1,126
17523,28523,2433.04,1,227
17524,28524,2398.05,1,222
17525,28525,574.98,1,37
17526,28526,60.47,1,39
17527,28527,563.77,1,39
17528,28528,751.34,1,128
17529,28529,2049.0982,1,703
17530,28530,588.96,1,61
17531,28531,751.34,1,149
17532,28532,2071.4196,1,728
17533,28533,4.99,1,360
17534,28534,603.49,1,196
17535,28535,2433.04,1,358
17536,28536,13.98,1,340
17537,28537,39.980000000000004,1,232
17538,28538,36.269999999999996,1,158
17539,28539,119.97999999999999,1,292
17540,28540,2049.0982,1,712
17541,28541,2049.0982,1,726
17542,28542,78.97999999999999,1,345
17543,28543,108.46,1,305
17544,28544,33.98,1,101
17545,28545,132.97,1,220
17546,28546,119.97999999999999,1,214
17547,28547,2049.0982,1,721
17548,28548,751.34,1,150
17549,28549,2418.05,1,204
17550,28550,123.97999999999999,1,79
17551,28551,69.99,1,272
17552,28552,21.49,1,74
17553,28553,3216.8996,2,91
17554,28554,1155.48,1,122
17555,28555,1134.47,1,122
17556,28556,1155.48,1,97
17557,28557,2419.06,1,202
17558,28558,68.97,1,60
17559,28559,2049.0982,1,690
17560,28560,2071.4196,1,697
17561,28561,23.779999999999998,1,67
17562,28562,3219.1896,2,82
17563,28563,1197.97,1,113
17564,28564,1174.48,1,62
17565,28565,58.47,1,36
17566,28566,58.47,1,5
17567,28567,69.99,1,90
17568,28568,1145.48,1,67
17569,28569,3204.5782,2,78
17570,28570,67.49,1,209
17571,28571,29.479999999999997,1,40
17572,28572,31.27,1,266
17573,28573,3578.27,1,1014
17574,28574,3578.27,1,887
17575,28575,69.99,1,143
17576,28576,39.980000000000004,1,92
17577,28577,7.28,1,190
17578,28578,39.980000000000004,1,14
17579,28579,7.28,1,57
17580,28580,4793.12,2,234
17581,28581,119.97999999999999,1,58
17582,28582,34.99,1,123
17583,28583,3578.27,1,1016
17584,28584,3578.27,1,1019
17585,28585,34.99,1,163
17586,28586,3578.27,1,1017
17587,28587,3578.27,1,1024
17588,28588,3578.27,1,1022
17589,28589,69.99,1,294
17590,28590,59.480000000000004,1,316
17591,28591,34.99,1,186
17592,28592,34.99,1,46
17593,28593,34.99,1,47
17594,28594,49.99,1,169
17595,28595,49.99,1,295
17596,28596,7.95,1,46
17597,28597,7.95,1,286
17598,28598,3578.27,1,1033
17599,28599,7.95,1,276
17600,28600,119.97999999999999,1,305
17601,28601,7.95,1,301
17602,28602,144.46999999999997,1,104
17603,28603,7.95,1,148
17604,28604,7.95,1,358
17605,28605,7.95,1,160
17606,28606,7.95,1,324
17607,28607,7.95,1,365
17608,28608,78.97999999999999,1,78
17609,28609,63.970000000000006,1,105
17610,28610,8.99,1,110
17611,28611,8.99,1,319
17612,28612,8.99,1,230
17613,28613,8.99,1,65
17614,28614,8.99,1,259
17615,28615,8.99,1,271
17616,28616,120.0,1,57
17617,28617,178.98000000000002,1,43
17618,28618,3578.27,1,981
17619,28619,3578.27,1,991
17620,28620,3578.27,1,902
17621,28621,3578.27,1,989
17622,28622,88.46,1,167
17623,28623,27.279999999999998,1,313
17624,28624,3578.27,1,896
17625,28625,3578.27,1,978
17626,28626,3578.27,1,887
17627,28627,3578.27,1,1001
17628,28628,3578.27,1,997
17629,28629,3578.27,1,994
17630,28630,3578.27,1,911
17631,28631,144.47,1,353
17632,28632,74.98,1,270
17633,28633,187.98,1,277
17634,28634,126.95,1,6
17635,28635,3578.27,1,988
17636,28636,78.97,1,34
17637,28637,31.269999999999996,1,127
17638,28638,37.97,1,297
17639,28639,190.27,1,217
17640,28640,69.99,1,190
17641,28641,83.97,1,143
17642,28642,27.279999999999998,1,230
17643,28643,3578.27,1,986
17644,28644,3578.27,1,993
17645,28645,3578.27,1,1000
17646,28646,3578.27,1,893
17647,28647,3578.27,1,893
17648,28648,3578.27,1,912
17649,28649,3578.27,1,981
17650,28650,3578.27,1,997
17651,28651,3578.27,1,993
17652,28652,3578.27,1,873
17653,28653,3578.27,1,1003
17654,28654,3578.27,1,997
17655,28655,3578.27,1,997
17656,28656,3578.27,1,884
17657,28657,3578.27,1,979
17658,28658,3578.27,1,995
17659,28659,2443.35,1,736
17660,28660,3578.27,1,1004
17661,28661,3578.27,1,976
17662,28662,4827.099999999999,2,204
17663,28663,2443.35,1,757
17664,28664,4793.12,2,111
17665,28665,4852.599999999999,2,66
17666,28666,4822.11,2,43
17667,28667,4370.61,2,384
17668,28668,78.97999999999999,1,312
17669,28669,2181.5625,1,737
17670,28670,3578.27,1,984
17671,28671,4320.62,2,376
17672,28672,4355.61,2,384
17673,28673,4380.1,2,354
17674,28674,4430.09,2,342
17675,28675,3578.27,1,997
17676,28676,3578.27,1,984
17677,28677,48.970000000000006,1,17
17678,28678,4337.56,2,352
17679,28679,27.279999999999998,1,47
17680,28680,31.27,1,97
17681,28681,24.99,1,87
17682,28682,63.97,1,318
17683,28683,2049.0982,1,687
17684,28684,777.34,1,149
17685,28685,2049.0982,1,698
17686,28686,800.3100000000001,1,133
17687,28687,28.99,1,204
17688,28688,901.35,1,120
17689,28689,2049.0982,1,650
17690,28690,2049.0982,1,641
17691,28691,777.34,1,118
17692,28692,539.99,1,50
17693,28693,574.98,1,46
17694,28694,2393.06,1,379
17695,28695,2419.06,1,199
17696,28696,2428.05,1,175
17697,28697,2452.04,1,154
17698,28698,765.32,1,115
17699,28699,777.34,1,121
17700,28700,1170.48,1,92
17701,28701,1155.48,1,91
17702,28702,1193.45,1,72
17703,28703,2419.06,1,142
17704,28704,2419.06,1,153
17705,28705,777.34,1,119
17706,28706,773.63,1,104
17707,28707,2071.4196,1,655
17708,28708,2071.4196,1,662
17709,28709,2419.06,1,332
17710,28710,33.98,1,180
17711,28711,2071.4196,1,665
17712,28712,2393.06,1,292
17713,28713,3204.5782,2,47
17714,28714,2433.04,1,338
17715,28715,588.96,1,195
17716,28716,29.479999999999997,1,162
17717,28717,29.479999999999997,1,274
17718,28718,67.97,1,156
17719,28719,2384.07,1,359
17720,28720,2419.06,1,361
17721,28721,39.980000000000004,1,91
17722,28722,119.97999999999999,1,189
17723,28723,2419.06,1,300
17724,28724,2049.0982,1,646
17725,28725,78.97999999999999,1,278
17726,28726,778.62,1,66
17727,28727,2071.4196,1,611
17728,28728,2049.0982,1,591
17729,28729,2452.04,1,297
17730,28730,23.779999999999998,1,360
17731,28731,2452.04,1,283
17732,28732,2419.06,1,129
17733,28733,2407.04,1,139
17734,28734,2419.06,1,122
17735,28735,2420.34,1,266
17736,28736,2071.4196,1,580
17737,28737,69.99,1,350
17738,28738,60.47,1,156
17739,28739,2049.0982,1,592
17740,28740,3191.9096,2,61
17741,28741,1169.46,1,45
17742,28742,2428.0499999999997,1,121
17743,28743,78.97999999999999,1,114
17744,28744,776.33,1,89
17745,28745,27.77,1,65
17746,28746,23.779999999999998,1,296
17747,28747,2398.05,1,250
17748,28748,23.779999999999998,1,198
17749,28749,2049.0982,1,586
17750,28750,3213.5681999999997,2,37
17751,28751,3240.8796,2,39
17752,28752,1155.48,1,47
17753,28753,23.779999999999998,1,337
17754,28754,68.97,1,182
17755,28755,2407.04,1,232
17756,28756,3218.5582,2,57
17757,28757,2611.4096,2,371
17758,28758,2603.0681999999997,2,389
17759,28759,69.97,1,33
17760,28760,28.979999999999997,1,53
17761,28761,3578.27,1,1000
17762,28762,27.279999999999998,1,27
17763,28763,3578.27,1,989
17764,28764,27.279999999999998,1,355
17765,28765,3578.27,1,994
17766,28766,2443.35,1,755
17767,28767,69.99,1,248
17768,28768,4.99,1,89
17769,28769,4329.61,2,351
17770,28770,4355.61,2,345
17771,28771,69.99,1,34
17772,28772,3578.27,1,998
17773,28773,127.95,1,218
17774,28774,3578.27,1,998
17775,28775,3578.27,1,990
17776,28776,2.29,1,198
17777,28777,53.99,1,66
17778,28778,3578.27,1,911
17779,28779,23.97,1,127
17780,28780,7.95,1,230
17781,28781,2.29,1,177
17782,28782,53.99,1,7
17783,28783,34.99,1,276
17784,28784,43.980000000000004,1,39
17785,28785,34.99,1,222
17786,28786,127.95,1,247
17787,28787,13.98,1,125
17788,28788,8.99,1,366
17789,28789,7.95,1,1
17790,28790,3578.27,1,1001
17791,28791,31.27,1,337
17792,28792,3578.27,1,999
17793,28793,24.99,1,342
17794,28794,3578.27,1,1001
17795,28795,3578.27,1,989
17796,28796,63.970000000000006,1,302
17797,28797,3578.27,1,986
17798,28798,2443.35,1,705
17799,28799,3578.27,1,986
17800,28800,24.99,1,83
17801,28801,27.279999999999998,1,218
17802,28802,2443.35,1,728
17803,28803,27.279999999999998,1,277
17804,28804,3578.27,1,970
17805,28805,3578.27,1,949
17806,28806,63.97,1,314
17807,28807,3578.27,1,964
17808,28808,24.99,1,213
17809,28809,24.99,1,299
17810,28810,78.98,1,342
17811,28811,63.97,1,171
17812,28812,24.99,1,168
17813,28813,37.97,1,322
17814,28814,31.27,1,64
17815,28815,31.27,1,72
17816,28816,27.279999999999998,1,161
17817,28817,69.99,1,342
17818,28818,2181.5625,1,717
17819,28819,2181.5625,1,726
17820,28820,3578.27,1,953
17821,28821,3578.27,1,963
17822,28822,3578.27,1,944
17823,28823,3578.27,1,952
17824,28824,3578.27,1,952
17825,28825,3578.27,1,969
17826,28826,3578.27,1,946
17827,28827,3578.27,1,972
17828,28828,4329.61,2,319
17829,28829,3578.27,1,974
17830,28830,3578.27,1,958
17831,28831,3578.27,1,954
17832,28832,2181.5625,1,725
17833,28833,3578.27,1,964
17834,28834,2443.35,1,712
17835,28835,3578.27,1,955
17836,28836,2443.35,1,714
17837,28837,2181.5625,1,720
17838,28838,3578.27,1,963
17839,28839,3578.27,1,944
17840,28840,4399.1,2,333
17841,28841,4334.6,2,318
17842,28842,4393.58,2,323
17843,28843,3578.27,1,955
17844,28844,4337.56,2,312
17845,28845,4320.62,2,276
17846,28846,4320.62,2,305
17847,28847,4355.61,2,292
17848,28848,2181.5625,1,718
17849,28849,3578.27,1,957
17850,28850,2443.35,1,726
17851,28851,3578.27,1,956
17852,28852,3578.27,1,966
17853,28853,3578.27,1,972
17854,28854,4355.61,2,266
17855,28855,103.46,1,198
17856,28856,3578.27,1,962
17857,28857,3578.27,1,969
17858,28858,12.940000000000001,1,236
17859,28859,4355.61,2,245
17860,28860,28.979999999999997,1,259
17861,28861,28.979999999999997,1,106
17862,28862,24.99,1,338
17863,28863,63.970000000000006,1,24
17864,28864,28.979999999999997,1,126
17865,28865,31.27,1,229
17866,28866,117.96000000000001,1,276
17867,28867,63.97,1,216
17868,28868,28.979999999999997,1,36
17869,28869,4355.61,2,270
17870,28870,4334.6,2,268
17871,28871,4414.59,2,274
17872,28872,59.980000000000004,1,324
17873,28873,39.980000000000004,1,8
17874,28874,4.99,1,252
17875,28875,39.980000000000004,1,48
17876,28876,2475.95,1,231
17877,28877,12.98,1,335
17878,28878,6.28,1,100
17879,28879,102.96000000000001,1,200
17880,28880,637.96,1,296
17881,28881,39.980000000000004,1,230
17882,28882,7.28,1,262
17883,28883,38.980000000000004,1,108
17884,28884,11.940000000000001,1,42
17885,28885,4470.8895999999995,2,59
17886,28886,48.97,1,57
17887,28887,39.980000000000004,1,153
17888,28888,39.980000000000004,1,42
17889,28889,12.940000000000001,1,167
17890,28890,109.97,1,207
17891,28891,38.980000000000004,1,161
17892,28892,21.49,1,168
17893,28893,15.23,1,269
17894,28894,59.980000000000004,1,65
17895,28895,13.98,1,10
17896,28896,21.49,1,316
17897,28897,39.980000000000004,1,23
17898,28898,69.46000000000001,1,329
17899,28899,60.470000000000006,1,35
17900,28900,29.479999999999997,1,245
17901,28901,2443.35,1,192
17902,28902,2529.93,1,185
17903,28903,23.779999999999998,1,352
17904,28904,2848.5782,2,318
17905,28905,13.98,1,279
17906,28906,4.99,1,107
17907,28907,23.779999999999998,1,129
17908,28908,33.43,1,362
17909,28909,7.28,1,159
17910,28910,48.970000000000006,1,132
17911,28911,4.99,1,178
17912,28912,54.980000000000004,1,119
17913,28913,23.779999999999998,1,99
17914,28914,27.77,1,264
17915,28915,39.980000000000004,1,229
17916,28916,561.92,1,276
17917,28917,84.47,1,28
17918,28918,23.779999999999998,1,341
17919,28919,4.99,1,333
17920,28920,7.28,1,83
17921,28921,184.48,1,313
17922,28922,29.479999999999997,1,161
17923,28923,2393.06,1,320
17924,28924,4.99,1,38
17925,28925,7.28,1,74
17926,28926,7.28,1,77
17927,28927,2419.06,1,330
17928,28928,2473.05,1,306
17929,28929,7.28,1,110
17930,28930,15.23,1,50
17931,28931,166.28,1,226
17932,28932,93.97,1,48
17933,28933,29.479999999999997,1,99
17934,28934,64.47,1,165
17935,28935,2419.06,1,317
17936,28936,7.28,1,322
17937,28937,7.28,1,221
17938,28938,9.99,1,87
17939,28939,14.98,1,332
17940,28940,2393.06,1,310
17941,28941,69.97,1,99
17942,28942,9.99,1,288
17943,28943,49.97,1,212
17944,28944,23.97,1,161
17945,28945,68.97,1,284
17946,28946,23.97,1,29
17947,28947,14.98,1,235
17948,28948,2419.06,1,334
17949,28949,2473.05,1,320
17950,28950,44.980000000000004,1,288
17951,28951,9.99,1,198
17952,28952,2473.04,1,309
17953,28953,2462.5499999999997,1,312
17954,28954,2393.06,1,285
17955,28955,14.98,1,32
17956,28956,14.98,1,196
17957,28957,2419.06,1,275
17958,28958,14.98,1,57
17959,28959,14.98,1,281
17960,28960,49.97,1,23
17961,28961,2478.04,1,292
17962,28962,2477.5299999999997,1,284
17963,28963,2398.05,1,283
17964,28964,69.99,1,280
17965,28965,63.97,1,85
17966,28966,3578.27,1,960
17967,28967,8.99,1,343
17968,28968,2.29,1,164
17969,28969,62.980000000000004,1,262
17970,28970,63.97,1,85
17971,28971,27.279999999999998,1,357
17972,28972,63.97,1,157
17973,28973,24.99,1,93
17974,28974,24.99,1,116
17975,28975,37.97,1,84
17976,28976,94.47999999999999,1,260
17977,28977,74.98,1,244
17978,28978,63.97,1,203
17979,28979,37.97,1,311
17980,28980,36.93,1,253
17981,28981,27.279999999999998,1,317
17982,28982,27.279999999999998,1,270
17983,28983,63.97,1,171
17984,28984,28.979999999999997,1,190
17985,28985,53.47,1,312
17986,28986,78.97999999999999,1,181
17987,28987,31.27,1,8
17988,28988,3578.27,1,973
17989,28989,3578.27,1,953
17990,28990,3578.27,1,955
17991,28991,63.97,1,306
17992,28992,78.97999999999999,1,194
17993,28993,3578.27,1,956
17994,28994,24.99,1,186
17995,28995,31.27,1,242
17996,28996,78.97999999999999,1,166
17997,28997,3578.27,1,971
17998,28998,28.979999999999997,1,343
17999,28999,4.99,1,188
18000,29000,7.28,1,343
18001,29001,624.97,1,56
18002,29002,67.93,1,316
18003,29003,4.99,1,143
18004,29004,4320.62,2,247
18005,29005,69.99,1,330
18006,29006,151.27,1,179
18007,29007,24.99,1,57
18008,29008,3578.27,1,951
18009,29009,28.979999999999997,1,199
18010,29010,3578.27,1,952
18011,29011,4334.6,2,221
18012,29012,78.97999999999999,1,98
18013,29013,2181.5625,1,708
18014,29014,63.97,1,359
18015,29015,24.99,1,250
18016,29016,3578.27,1,953
18017,29017,3578.27,1,959
18018,29018,63.97,1,71
18019,29019,4355.61,2,241
18020,29020,13.98,1,216
18021,29021,69.99,1,180
18022,29022,63.97,1,121
18023,29023,35.23,1,109
18024,29024,31.27,1,7
18025,29025,27.279999999999998,1,340
18026,29026,24.99,1,164
18027,29027,574.98,1,45
18028,29028,7.28,1,110
18029,29029,29.479999999999997,1,68
18030,29030,39.980000000000004,1,40
18031,29031,64.47,1,80
18032,29032,4389.59,2,232
18033,29033,31.27,1,229
18034,29034,190.26999999999998,1,228
18035,29035,28.979999999999997,1,44
18036,29036,74.98,1,29
18037,29037,69.99,1,267
18038,29038,6.28,1,41
18039,29039,4.99,1,92
18040,29040,39.980000000000004,1,357
18041,29041,628.45,1,35
18042,29042,2420.34,1,383
18043,29043,2447.0499999999997,1,378
18044,29044,4320.62,2,239
18045,29045,89.97,1,280
18046,29046,31.27,1,196
18047,29047,51.46,1,185
18048,29048,4355.61,2,222
18049,29049,113.46,1,299
18050,29050,63.47,1,50
18051,29051,3.99,1,148
18052,29052,38.980000000000004,1,303
18053,29053,38.980000000000004,1,259
18054,29054,751.34,1,227
18055,29055,765.32,1,243
18056,29056,3578.27,1,964
18057,29057,8.99,1,225
18058,29058,3578.27,1,968
18059,29059,3578.27,1,948
18060,29060,3578.27,1,954
18061,29061,3.99,1,50
18062,29062,742.35,1,226
18063,29063,801.83,1,236
18064,29064,815.8100000000001,1,222
18065,29065,777.34,1,230
18066,29066,539.99,1,196
18067,29067,539.99,1,175
18068,29068,751.34,1,240
18069,29069,756.33,1,219
18070,29070,3578.27,1,945
18071,29071,69.99,1,258
18072,29072,128.97,1,36
18073,29073,38.980000000000004,1,274
18074,29074,67.49,1,235
18075,29075,67.49,1,302
18076,29076,3.99,1,44
18077,29077,63.970000000000006,1,83
18078,29078,63.97,1,164
18079,29079,102.48,1,366
18080,29080,777.34,1,188
18081,29081,742.35,1,189
18082,29082,742.35,1,213
18083,29083,3.99,1,125
18084,29084,742.35,1,212
18085,29085,777.34,1,196
18086,29086,805.33,1,203
18087,29087,810.32,1,168
18088,29088,756.33,1,176
18089,29089,6.28,1,297
18090,29090,778.62,1,155
18091,29091,756.33,1,178
18092,29092,6.28,1,244
18093,29093,28.479999999999997,1,163
18094,29094,796.34,1,171
18095,29095,777.34,1,174
18096,29096,574.98,1,175
18097,29097,548.98,1,162
18098,29098,628.97,1,180
18099,29099,548.98,1,129
18100,29100,102.96000000000001,1,61
18101,29101,7.28,1,90
18102,29102,2384.07,1,303
18103,29103,2419.06,1,303
18104,29104,78.97999999999999,1,84
18105,29105,6.28,1,290
18106,29106,3578.27,1,948
18107,29107,162.99,1,285
18108,29108,3578.27,1,963
18109,29109,6.28,1,273
18110,29110,3578.27,1,957
18111,29111,4389.59,2,236
18112,29112,6.28,1,263
18113,29113,2453.04,1,280
18114,29114,2384.07,1,291
18115,29115,2407.04,1,291
18116,29116,17.27,1,296
18117,29117,9.99,1,240
18118,29118,73.96000000000001,1,177
18119,29119,69.97,1,90
18120,29120,49.97,1,235
18121,29121,69.97,1,141
18122,29122,49.97,1,183
18123,29123,23.97,1,95
18124,29124,69.99,1,260
18125,29125,14.23,1,79
18126,29126,3578.27,1,973
18127,29127,28.979999999999997,1,311
18128,29128,4349.61,2,242
18129,29129,24.99,1,271
18130,29130,7.28,1,357
18131,29131,3.99,1,50
18132,29132,3578.27,1,951
18133,29133,88.97,1,35
18134,29134,6.28,1,115
18135,29135,2181.5625,1,707
18136,29136,3578.27,1,964
18137,29137,2419.06,1,369
18138,29138,4374.61,2,227
18139,29139,3578.27,1,968
18140,29140,3578.27,1,938
18141,29141,3578.27,1,936
18142,29142,3578.27,1,938
18143,29143,3578.27,1,942
18144,29144,3578.27,1,920
18145,29145,3578.27,1,925
18146,29146,3578.27,1,936
18147,29147,3578.27,1,917
18148,29148,3578.27,1,923
18149,29149,2443.35,1,683
18150,29150,3578.27,1,913
18151,29151,3578.27,1,940
18152,29152,2181.5625,1,682
18153,29153,3.99,1,260
18154,29154,2181.5625,1,644
18155,29155,3578.27,1,916
18156,29156,3578.27,1,922
